"idsite","occ1","occ2","occ3","occ4","effort","altitude","foret","X","Y"
792,0,0,0,0,-0.540544565968203,-0.708525960594121,-0.852116892500698,625000,6245000
793,0,0,0,0,-0.5810516630142,-0.606440766588607,0.065167861426607,635000,6245000
794,0,0,0,0,-0.5810516630142,-0.575084591601278,-0.320827650739532,645000,6245000
795,0,0,0,0,-0.540544565968203,-0.595575675203644,-0.396904780920455,655000,6245000
796,0,0,0,0,-0.5810516630142,-0.717679312413025,-0.581672089041225,665000,6245000
797,0,0,0,0,-0.662065857106192,-0.816910921403795,-1.24428880295704,675000,6245000
798,0,0,0,0,-0.702572954152189,-0.801148619354619,-0.602200674884645,685000,6245000
799,0,0,0,0,-0.702572954152189,-0.93394510232663,-1.06123022798332,695000,6245000
800,0,0,0,0,-0.702572954152189,-0.975251970078575,-1.17891751954571,705000,6245000
801,0,0,0,0,-0.743080051198185,-0.965694416250626,-1.22568032782051,715000,6245000
802,0,0,0,0,-0.783587148244182,-1.00110923246742,-1.23107271822116,725000,6245000
803,0,0,0,0,-0.783587148244182,-1.01439029867516,-1.24308349434195,735000,6245000
804,0,0,0,0,-0.783587148244182,-1.01740310113041,-1.25499708283751,745000,6245000
805,0,0,0,0,-0.783587148244182,-1.02721033479338,-1.25499708283751,755000,6245000
806,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,765000,6245000
807,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,775000,6245000
808,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,785000,6245000
809,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,795000,6245000
810,0,0,0,0,-0.783587148244182,-1.02721033479338,-1.25499708283751,805000,6245000
816,0,0,0,0,-0.783587148244182,-1.02316378539429,-1.25499708283751,865000,6245000
817,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,875000,6245000
818,0,0,0,0,-0.621558760060196,-0.987406087828743,-1.25499708283751,885000,6245000
819,0,0,0,0,-0.540544565968203,-0.881697104557185,-1.05458766690719,895000,6245000
820,0,0,0,0,-0.540544565968203,-0.636229476238095,0.0221317371087954,905000,6245000
821,0,0,0,0,-0.662065857106192,-0.382001554854504,0.283603497063366,915000,6245000
822,0,0,0,0,-0.500037468922207,-0.209777516052857,0.970927381662999,925000,6245000
823,0,0,0,0,-0.338009080738221,0.0261051759907004,1.92407588683371,935000,6245000
824,0,0,0,0,-0.135473595508239,-0.319366803647337,1.51700380847545,945000,6245000
825,0,0,0,0,0.0670618897217431,-0.725138477345379,-0.237238421220829,955000,6245000
826,0,0,0,0,0.229090277905729,-0.475775456207924,0.7416501407202,965000,6245000
827,0,0,0,0,0.10756898676774,-0.290461253832068,0.867474538029334,975000,6245000
828,0,0,0,0,-0.175980692554235,-0.849406355504623,0.451955506936046,985000,6245000
829,0,0,0,0,-0.378516177784217,-0.916493591569639,-0.0947483762343859,995000,6245000
830,0,0,0,0,-0.662065857106192,-1.02716345270554,-1.24849193464485,1005000,6245000
831,0,0,0,0,-0.783587148244182,-1.02721033479338,-1.25499708283751,1015000,6245000
842,0,0,0,0,-0.297501983692225,-0.558580170291444,-0.96573515551233,525000,6255000
843,0,0,0,0,-0.378516177784217,-0.517900263334009,-1.15691053680558,535000,6255000
844,0,0,0,0,-0.45953037187621,-0.501631580081693,-0.625080605609279,545000,6255000
845,0,0,0,0,-0.540544565968203,-0.625787755402577,-0.967088739714379,555000,6255000
846,0,0,0,0,-0.45953037187621,-0.604624196680535,-0.909040338122398,565000,6255000
847,0,0,0,0,-0.216487789600232,-0.645843592785986,-1.15126031452833,575000,6255000
848,0,0,0,0,-0.175980692554235,-0.584579188983363,-1.16342032074799,585000,6255000
849,0,0,0,0,-0.338009080738221,-0.638014091484663,-1.21152520856735,595000,6255000
850,0,0,0,0,-0.540544565968203,-0.598077943332692,-1.16676573033717,605000,6255000
851,0,0,0,0,-0.540544565968203,-0.587821448323656,-0.555070795211071,615000,6255000
852,0,0,0,0,-0.5810516630142,-0.12095019265801,1.1325457529735,625000,6255000
853,0,0,0,0,-0.702572954152189,0.1884989377322,1.61433605645917,635000,6255000
854,0,0,0,0,-0.743080051198185,0.244771739108105,2.17668620645912,645000,6255000
855,0,0,0,0,-0.662065857106192,0.339289261242989,1.72516791079135,655000,6255000
856,0,0,0,0,-0.662065857106192,0.188886370681167,2.10986089198852,665000,6255000
857,0,0,0,0,-0.702572954152189,-0.0847675449297886,1.6813138571035,675000,6255000
858,0,0,0,0,-0.662065857106192,-0.362153007162319,0.820707890659171,685000,6255000
859,0,0,0,0,-0.702572954152189,-0.665914364542549,-0.743504978224222,695000,6255000
860,0,0,0,0,-0.743080051198185,-0.809728443734664,-1.13926827714988,705000,6255000
861,0,0,0,0,-0.702572954152189,-0.912112441314796,-1.1433078978934,715000,6255000
862,0,0,0,0,-0.702572954152189,-0.928000668193285,-1.05409318132151,725000,6255000
863,0,0,0,0,-0.702572954152189,-0.97881252639147,-1.23630651230892,735000,6255000
864,0,0,0,0,-0.783587148244182,-1.00244816059504,-1.23682273593019,745000,6255000
865,0,0,0,0,-0.743080051198185,-1.0149684301762,-1.25499708283751,755000,6255000
866,0,0,0,0,-0.702572954152189,-1.02565108968032,-1.25499708283751,765000,6255000
867,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,775000,6255000
868,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,785000,6255000
869,0,0,0,0,-0.702572954152189,-1.02721033479338,-1.25499708283751,795000,6255000
870,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,805000,6255000
871,0,0,0,0,-0.783587148244182,-1.02721033479338,-1.25499708283751,815000,6255000
876,0,0,0,0,-0.662065857106192,-0.947143265054959,-0.74169996355423,865000,6255000
877,0,0,0,0,-0.662065857106192,-0.8917352547919,-0.463487760915316,875000,6255000
878,0,0,0,0,-0.662065857106192,-0.764027265508894,-1.04473174933569,885000,6255000
879,0,0,0,0,-0.5810516630142,-0.601305513520849,-0.34702415574278,895000,6255000
880,0,0,0,0,-0.540544565968203,-0.326742376452946,-0.107547381355321,905000,6255000
881,0,0,0,0,-0.540544565968203,-0.315740369879721,0.531676005969318,915000,6255000
882,0,0,0,0,-0.45953037187621,0.0396276368155647,0.922939901967297,925000,6255000
883,0,0,0,0,-0.378516177784217,-0.00665990981528702,2.19664357532401,935000,6255000
884,0,0,0,0,-0.175980692554235,-0.274113254019554,0.949031875812583,945000,6255000
885,0,0,0,0,0.0265547926757467,-0.380965532041934,1.5072519674322,955000,6255000
886,0,0,0,0,0.188583180859732,-0.588142493711254,0.906412933190919,965000,6255000
887,0,0,0,0,0.0670618897217431,-0.722678676892325,-0.221504124608153,975000,6255000
888,0,0,0,0,-0.175980692554235,-0.604391968693211,0.45995537344262,985000,6255000
889,0,0,0,0,-0.338009080738221,-0.790021551665025,-0.627738674004258,995000,6255000
890,0,0,0,0,-0.540544565968203,-0.927258918911408,-1.23337690368861,1005000,6255000
891,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,1015000,6255000
892,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,1025000,6255000
893,0,0,0,0,-0.702572954152189,-1.02721033479338,-1.25499708283751,1035000,6255000
894,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,1045000,6255000
895,0,0,0,0,-0.783587148244182,-1.02721033479338,-1.25499708283751,1055000,6255000
902,0,0,0,0,-0.540544565968203,-0.598455105179078,-1.09062976770362,525000,6265000
903,0,0,0,0,-0.500037468922207,-0.637718359264146,-1.16857020618676,535000,6265000
904,0,0,0,0,-0.662065857106192,-0.520821789747164,-0.703974621498631,545000,6265000
905,0,0,0,0,-0.5810516630142,-0.639203960720291,-1.07328017171683,555000,6265000
906,0,0,0,0,-0.378516177784217,-0.697646556617429,-1.15791897286396,565000,6265000
907,0,0,0,0,-0.256994886646228,-0.63012231586425,-0.769916203157616,575000,6265000
908,0,0,0,0,-0.297501983692225,-0.665606658066658,-1.18668013248455,585000,6265000
909,0,0,0,0,-0.297501983692225,-0.621168699782295,-1.16340743957276,595000,6265000
910,0,0,0,0,-0.378516177784217,-0.568459173152571,-1.24616717823522,605000,6265000
911,0,0,0,0,-0.5810516630142,-0.618227303585187,-1.20899442807325,615000,6265000
912,0,0,0,0,-0.621558760060196,-0.518054899155321,-0.55118488982533,625000,6265000
913,0,0,0,0,-0.702572954152189,-0.0597021594388216,1.32491918459218,635000,6265000
914,0,0,0,0,-0.702572954152189,-0.0104061886397608,1.46221035357862,645000,6265000
915,0,0,0,0,-0.743080051198185,-0.000836087434990151,1.28939529431725,655000,6265000
916,0,0,0,0,-0.702572954152189,0.130618606100134,1.56874188228348,665000,6265000
917,0,0,0,0,-0.702572954152189,0.172949050385465,2.68150677156154,675000,6265000
918,0,0,0,0,-0.702572954152189,-0.0758281206021694,2.53896021778545,685000,6265000
919,0,0,0,0,-0.743080051198185,-0.331409531312402,1.67280669118856,695000,6265000
920,0,0,0,0,-0.662065857106192,-0.686814237490778,0.276991497206911,705000,6265000
921,0,0,0,0,-0.662065857106192,-0.779118786252,-0.994494475566388,715000,6265000
922,0,0,0,0,-0.662065857106192,-0.848848953642845,-1.10694169662524,725000,6265000
923,0,0,0,0,-0.662065857106192,-0.932254533202805,-0.94325112307797,735000,6265000
924,0,0,0,0,-0.702572954152189,-0.884514019215554,-1.04580053327907,745000,6265000
925,0,0,0,0,-0.702572954152189,-0.906177244086652,-1.16700212936943,755000,6265000
926,0,0,0,0,-0.662065857106192,-0.973859661435629,-1.09711495954613,765000,6265000
927,0,0,0,0,-0.5810516630142,-1.02694117810114,-1.25499708283751,775000,6265000
928,0,0,0,0,-0.5810516630142,-1.02721033479338,-1.25499708283751,785000,6265000
929,0,0,0,0,-0.662065857106192,-1.02616508893704,-1.25499708283751,795000,6265000
930,0,0,0,0,-0.702572954152189,-1.0269247113944,-1.18707451113291,805000,6265000
931,0,0,0,0,-0.743080051198185,-1.02696204651284,-1.25499708283751,815000,6265000
932,0,0,0,0,-0.783587148244182,-1.02725721688121,-1.25499708283751,825000,6265000
935,0,0,0,0,-0.662065857106192,-1.01528516069914,-1.20862659474875,855000,6265000
936,0,0,0,0,-0.662065857106192,-0.994289053693452,-0.862796178160674,865000,6265000
937,0,0,0,0,-0.662065857106192,-1.02186548429271,-1.21817750208699,875000,6265000
938,0,0,0,0,-0.621558760060196,-0.759172038268399,-0.550443136189605,885000,6265000
939,0,0,0,0,-0.540544565968203,-0.632754663199638,-0.107952843707729,895000,6265000
940,0,0,0,0,-0.500037468922207,-0.478210305418015,0.593057752624921,905000,6265000
941,0,0,0,0,-0.500037468922207,-0.445268822986915,-0.268363314382338,915000,6265000
942,0,0,0,0,-0.419023274830214,-0.170658784420104,0.3670576173663,925000,6265000
943,0,0,0,0,-0.378516177784217,-0.438959608140273,0.640188642586749,935000,6265000
944,0,0,0,0,-0.216487789600232,-0.43315645050981,0.950793414411398,945000,6265000
945,0,0,0,0,-0.0949664984622425,-0.58895449122349,1.1040009339538,955000,6265000
946,0,0,0,0,-0.0139523043702497,-0.59768018069303,1.68100699888463,965000,6265000
947,0,0,0,0,0.229090277905729,-0.793317139144164,0.820453567429488,975000,6265000
948,0,0,0,0,0.0670618897217431,-0.794650174601906,-0.059037245869805,985000,6265000
949,0,0,0,0,-0.0544594014162461,-0.797672386631805,0.507289533401053,995000,6265000
950,0,0,0,0,-0.256994886646228,-0.970126467117446,-0.990788923472036,1005000,6265000
951,0,0,0,0,-0.500037468922207,-0.867315349956385,-0.710760963431367,1015000,6265000
952,0,0,0,0,-0.621558760060196,-1.02721033479338,-1.25499708283751,1025000,6265000
953,0,0,0,0,-0.540544565968203,-1.02721033479338,-1.25499708283751,1035000,6265000
954,0,0,0,0,-0.500037468922207,-1.02721033479338,-1.25499708283751,1045000,6265000
955,0,0,0,0,-0.500037468922207,-1.02721033479338,-1.25499708283751,1055000,6265000
956,0,0,0,0,-0.5810516630142,-1.02721033479338,-1.25499708283751,1065000,6265000
962,0,0,0,0,-0.5810516630142,-0.639199685220139,-1.19343871674752,525000,6275000
963,0,0,0,0,-0.540544565968203,-0.658707221734799,-1.19352539527013,535000,6275000
964,0,0,0,0,-0.662065857106192,-0.610563486057512,-0.871660885088525,545000,6275000
965,0,0,0,0,-0.540544565968203,-0.636640463913974,-0.811599989295557,555000,6275000
966,0,0,0,0,-0.378516177784217,-0.713059607528875,-1.16460868914432,565000,6275000
967,0,0,0,0,-0.297501983692225,-0.724837704934573,-1.01725254868951,575000,6275000
968,0,0,0,0,-0.338009080738221,-0.674624373984955,-1.07157854321144,585000,6275000
969,0,0,0,0,-0.297501983692225,-0.611226460493613,-1.14119542725066,595000,6275000
970,0,0,0,0,-0.419023274830214,-0.61227567018472,-1.23430957444227,605000,6275000
971,0,0,0,0,-0.662065857106192,-0.566408522063037,-1.21196941547428,615000,6275000
972,0,0,0,0,-0.662065857106192,-0.612973416424996,-1.02007544561305,625000,6275000
973,0,0,0,0,-0.743080051198185,-0.664640513498552,-1.14010943473069,635000,6275000
974,0,0,0,0,-0.743080051198185,-0.501585062655218,0.158871288708824,645000,6275000
975,0,0,0,0,-0.783587148244182,0.0802917997608539,1.70168369298602,655000,6275000
976,0,0,0,0,-0.783587148244182,0.398253184541698,1.74909557778742,665000,6275000
977,0,0,0,0,-0.783587148244182,0.560393223116187,1.36543578471084,675000,6275000
978,0,0,0,0,-0.743080051198185,0.493484740128181,1.78634019101573,685000,6275000
979,0,0,0,0,-0.743080051198185,-0.00879327884321036,1.52949986182544,695000,6275000
980,0,0,0,0,-0.662065857106192,-0.251544514275818,1.97444023802717,705000,6275000
981,0,0,0,0,-0.621558760060196,-0.45412644024728,1.15847325189112,715000,6275000
982,0,0,0,0,-0.621558760060196,-0.552786002678521,1.04384379136655,725000,6275000
983,0,0,0,0,-0.621558760060196,-0.837930241558404,-0.961525553770165,735000,6275000
984,0,0,0,0,-0.5810516630142,-0.767625827167629,-1.11949132050987,745000,6275000
985,0,0,0,0,-0.621558760060196,-0.70714221438084,-0.713967786729375,755000,6275000
986,0,0,0,0,-0.540544565968203,-0.945034753776025,-1.2305943488379,765000,6275000
987,0,0,0,0,-0.540544565968203,-1.01150886125911,-1.25453612898863,775000,6275000
988,0,0,0,0,-0.540544565968203,-1.02617623239355,-1.20926167457351,785000,6275000
989,0,0,0,0,-0.45953037187621,-1.02578202266999,-1.16616964342947,795000,6275000
990,0,0,0,0,-0.45953037187621,-1.02663657200895,-1.23504388141166,805000,6275000
991,0,0,0,0,-0.5810516630142,-1.02622486066487,-1.25499708283751,815000,6275000
992,0,0,0,0,-0.5810516630142,-1.02706551415507,-1.25499708283751,825000,6275000
993,0,0,0,0,-0.5810516630142,-1.02279336090859,-1.12588845731201,835000,6275000
994,0,0,0,0,-0.702572954152189,-1.01055434385738,-0.977221408914795,845000,6275000
995,0,0,0,0,-0.5810516630142,-0.972568989976719,-1.25499708283751,855000,6275000
996,0,0,0,0,-0.540544565968203,-0.940160641522804,-0.862871680369486,865000,6275000
997,0,0,0,0,-0.5810516630142,-0.864440874917031,-1.05692742714977,875000,6275000
998,0,0,0,0,-0.5810516630142,-0.708052797820501,-0.494860309404034,885000,6275000
999,0,0,0,0,-0.500037468922207,-0.592570742723928,-0.938770427321114,895000,6275000
1000,0,0,0,0,-0.378516177784217,-0.293877749013363,1.10597220839404,905000,6275000
1001,0,0,0,0,-0.378516177784217,-0.0834237547294173,0.751651051494221,915000,6275000
1002,0,0,0,0,-0.45953037187621,-0.156528545138607,1.42689229269721,925000,6275000
1003,0,0,0,0,-0.338009080738221,-0.281842106573943,1.82621155370315,935000,6275000
1004,0,0,0,0,-0.256994886646228,-0.415104541233103,1.45656405458742,945000,6275000
1005,0,0,0,0,-0.135473595508239,-0.434601635993189,1.22345714763833,955000,6275000
1006,0,0,0,0,0.0670618897217431,-0.53422147193609,1.35556217025676,965000,6275000
1007,0,0,0,0,0.350611569043718,-0.532754305542745,0.774546473305409,975000,6275000
1008,0,0,0,0,0.148076083813736,-0.654408049959783,0.588567627511032,985000,6275000
1009,0,0,0,0,-0.0139523043702497,-0.716272427207057,0.532370410762228,995000,6275000
1010,0,0,0,0,-0.0544594014162461,-0.681965252040383,-0.183412755118309,1005000,6275000
1011,0,0,0,0,-0.256994886646228,-0.725816393510198,0.08101941882924,1015000,6275000
1012,0,0,0,0,-0.0544594014162461,-1.01085773733955,-1.25499708283751,1025000,6275000
1013,0,0,0,0,-0.0544594014162461,-1.02721033479338,-1.25499708283751,1035000,6275000
1014,0,0,0,0,0.0670618897217431,-1.02721033479338,-1.25499708283751,1045000,6275000
1015,0,0,0,0,0.0265547926757467,-1.02721033479338,-1.25499708283751,1055000,6275000
1016,0,0,0,0,-0.256994886646228,-1.02721033479338,-1.25499708283751,1065000,6275000
1017,0,0,0,0,-0.540544565968203,-1.02721033479338,-1.25499708283751,1075000,6275000
1022,0,0,0,0,-0.5810516630142,-0.685884706861613,-1.16648571210958,525000,6285000
1023,0,0,0,0,-0.5810516630142,-0.675531505041473,-1.1987376954753,535000,6285000
1024,0,0,0,0,-0.662065857106192,-0.686906110900985,-1.15016336038081,545000,6285000
1025,0,0,0,0,-0.5810516630142,-0.668587485032378,0.109360563737034,555000,6285000
1026,0,0,0,0,-0.419023274830214,-0.725803562613461,-0.989499964041936,565000,6285000
1027,0,0,0,0,-0.338009080738221,-0.75070649867546,-1.13730037033715,575000,6285000
1028,0,0,0,0,-0.338009080738221,-0.677792181613073,-0.948643772364992,585000,6285000
1029,0,0,0,0,-0.338009080738221,-0.644889909834933,-1.2272445255519,595000,6285000
1030,0,0,0,0,-0.500037468922207,-0.63942749703703,-1.06681535402077,605000,6285000
1031,0,0,0,0,-0.662065857106192,-0.655966228654633,-0.73301269691997,615000,6285000
1032,0,0,0,0,-0.662065857106192,-0.636112508780545,-0.488811646277734,625000,6285000
1033,0,0,0,0,-0.743080051198185,-0.594460627732854,-1.17727607054396,635000,6285000
1034,0,0,0,0,-0.702572954152189,-0.321089795019552,1.18949745299002,645000,6285000
1035,0,0,0,0,-0.743080051198185,0.0544067910929271,1.58282556994757,655000,6285000
1036,0,0,0,0,-0.783587148244182,0.446622038082848,1.13656535317146,665000,6285000
1038,0,0,0,0,-0.783587148244182,0.714495683424487,0.987589459655146,685000,6285000
1039,0,0,0,0,-0.743080051198185,0.647422066216882,1.533521617305,695000,6285000
1040,0,0,0,0,-0.621558760060196,-0.0561353879771616,2.00500267004167,705000,6285000
1041,0,0,0,0,-0.621558760060196,-0.290171447789389,0.773744977957626,715000,6285000
1042,0,0,0,0,-0.621558760060196,-0.516906671424546,0.102739134523546,725000,6285000
1043,0,0,0,0,-0.621558760060196,-0.763025531128262,-0.559658042702397,735000,6285000
1044,0,0,0,0,-0.500037468922207,-0.834774061247656,-0.359829357298337,745000,6285000
1045,0,0,0,0,-0.540544565968203,-0.672900080234141,-0.24874297767882,755000,6285000
1046,0,0,0,0,-0.500037468922207,-0.821195853729748,-0.947835474409636,765000,6285000
1047,0,0,0,0,-0.45953037187621,-0.917124175392382,-0.820219398235457,775000,6285000
1048,0,0,0,0,-0.419023274830214,-0.991356115770678,-1.13815677485151,785000,6285000
1049,0,0,0,0,-0.256994886646228,-1.01805424830336,-1.25499708283751,795000,6285000
1050,0,0,0,0,-0.338009080738221,-0.979684061310092,-1.12603877136599,805000,6285000
1051,0,0,0,0,-0.378516177784217,-1.01525080201444,-1.18223543245626,815000,6285000
1052,0,0,0,0,-0.45953037187621,-1.02420077793948,-1.2408432695924,825000,6285000
1053,0,0,0,0,-0.419023274830214,-1.01031062647849,-1.22788722673867,835000,6285000
1054,0,0,0,0,-0.419023274830214,-0.985835265261552,-1.15742624686366,845000,6285000
1055,0,0,0,0,-0.419023274830214,-0.931417858624119,-1.24040632202752,855000,6285000
1056,0,0,0,0,-0.419023274830214,-0.882090756297755,-1.14737647181444,865000,6285000
